,mean_csg,median_csg,count_csg,polygon_id,filename_csg,polarization,local_incidence_angle,date_csg,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
777,1.481597900390625,1.4567675590515137,436.0,166,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.07205861280202,20230806,20230808,,,,,,,,
778,-20.940792083740234,2.589702606201172,436.0,166,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.07205861280202,20230806,20230808,,,,,,,,
779,-20.689453125,-20.75004005432129,423.0,167,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.07073237446234,20230806,20230808,,,,,,,,
780,-23.02390480041504,-23.127656936645508,423.0,167,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.07073237446234,20230806,20230808,,,,,,,,
781,1.5128161907196045,1.4691998958587646,423.0,167,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.07073237446234,20230806,20230808,,,,,,,,
782,-20.689453125,2.3776168823242188,423.0,167,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.07073237446234,20230806,20230808,,,,,,,,
783,-17.137794494628906,-17.433570861816406,348.0,168,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.080630616635645,20230806,20230808,,,,,,,,
784,-21.863245010375977,-22.205432891845703,348.0,168,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.080630616635645,20230806,20230808,,,,,,,,
785,1.1108922958374023,1.0160315036773682,348.0,168,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.080630616635645,20230806,20230808,,,,,,,,
786,-17.137794494628906,4.771862030029297,348.0,168,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.080630616635645,20230806,20230808,,,,,,,,
787,-21.11469841003418,-20.98914909362793,319.0,169,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.07789848462643,20230806,20230808,,,,,,,,
788,-23.312992095947266,-23.25473403930664,319.0,169,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.07789848462643,20230806,20230808,,,,,,,,
789,1.542392373085022,1.4686279296875,319.0,169,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.07789848462643,20230806,20230808,,,,,,,,
790,-21.11469841003418,2.265584945678711,319.0,169,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.07789848462643,20230806,20230808,,,,,,,,
792,-9.82339859008789,-9.839776039123535,782.0,170,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.130531033522104,20230806,20230808,0.40456328,0.40008899569511414,109.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.23384172,20230808,"POLYGON ((105.72481999727599 10.503511436253245, 105.72445848465375 10.502887888802277, 105.72334790001239 10.503514792738295, 105.72355323543395 10.504119777041907, 105.72481999727599 10.503511436253245))",1.0953410481683434
793,-15.584280014038086,-15.642452239990234,782.0,170,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.130531033522104,20230806,20230808,0.40456328,0.40008899569511414,109.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.23384172,20230808,"POLYGON ((105.72481999727599 10.503511436253245, 105.72445848465375 10.502887888802277, 105.72334790001239 10.503514792738295, 105.72355323543395 10.504119777041907, 105.72481999727599 10.503511436253245))",1.0953410481683434
794,0.9206272959709167,0.8456563949584961,782.0,170,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.130531033522104,20230806,20230808,0.40456328,0.40008899569511414,109.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.23384172,20230808,"POLYGON ((105.72481999727599 10.503511436253245, 105.72445848465375 10.502887888802277, 105.72334790001239 10.503514792738295, 105.72355323543395 10.504119777041907, 105.72481999727599 10.503511436253245))",1.0953410481683434
795,-9.82339859008789,5.802676200866699,782.0,170,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.130531033522104,20230806,20230808,0.40456328,0.40008899569511414,109.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.23384172,20230808,"POLYGON ((105.72481999727599 10.503511436253245, 105.72445848465375 10.502887888802277, 105.72334790001239 10.503514792738295, 105.72355323543395 10.504119777041907, 105.72481999727599 10.503511436253245))",1.0953410481683434
797,-11.1088285446167,-11.07736873626709,719.0,171,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.21691237325844,20230806,20230808,0.6126815,0.6400114893913269,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.36599183,20230808,"POLYGON ((105.7371679168336 10.506510264991359, 105.73700638558499 10.505577237485118, 105.73789179219679 10.50540489817636, 105.7380468708606 10.506303252825587, 105.7371679168336 10.506510264991359))",1.0138075031659435
798,-18.866037368774414,-18.74921417236328,719.0,171,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.21691237325844,20230806,20230808,0.6126815,0.6400114893913269,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.36599183,20230808,"POLYGON ((105.7371679168336 10.506510264991359, 105.73700638558499 10.505577237485118, 105.73789179219679 10.50540489817636, 105.7380468708606 10.506303252825587, 105.7371679168336 10.506510264991359))",1.0138075031659435
799,0.6583460569381714,0.5615561008453369,719.0,171,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.21691237325844,20230806,20230808,0.6126815,0.6400114893913269,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.36599183,20230808,"POLYGON ((105.7371679168336 10.506510264991359, 105.73700638558499 10.505577237485118, 105.73789179219679 10.50540489817636, 105.7380468708606 10.506303252825587, 105.7371679168336 10.506510264991359))",1.0138075031659435
800,-11.1088285446167,7.671845436096191,719.0,171,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.21691237325844,20230806,20230808,0.6126815,0.6400114893913269,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.36599183,20230808,"POLYGON ((105.7371679168336 10.506510264991359, 105.73700638558499 10.505577237485118, 105.73789179219679 10.50540489817636, 105.7380468708606 10.506303252825587, 105.7371679168336 10.506510264991359))",1.0138075031659435
802,-10.774092674255371,-10.707592964172363,531.0,172,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.1995792164891,20230806,20230808,0.89659095,0.895128071308136,72.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5838641,20230808,"POLYGON ((105.73257835489127 10.518188426240867, 105.73281415604129 10.518187881476898, 105.73264803304286 10.515306068912649, 105.7324567852127 10.515281283439249, 105.73257835489127 10.518188426240867))",0.7457170368582963
803,-19.400592803955078,-19.421405792236328,531.0,172,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.1995792164891,20230806,20230808,0.89659095,0.895128071308136,72.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5838641,20230808,"POLYGON ((105.73257835489127 10.518188426240867, 105.73281415604129 10.518187881476898, 105.73264803304286 10.515306068912649, 105.7324567852127 10.515281283439249, 105.73257835489127 10.518188426240867))",0.7457170368582963
804,0.5530930161476135,0.47972843050956726,531.0,172,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.1995792164891,20230806,20230808,0.89659095,0.895128071308136,72.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5838641,20230808,"POLYGON ((105.73257835489127 10.518188426240867, 105.73281415604129 10.518187881476898, 105.73264803304286 10.515306068912649, 105.7324567852127 10.515281283439249, 105.73257835489127 10.518188426240867))",0.7457170368582963
805,-10.774092674255371,8.713812828063965,531.0,172,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.1995792164891,20230806,20230808,0.89659095,0.895128071308136,72.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5838641,20230808,"POLYGON ((105.73257835489127 10.518188426240867, 105.73281415604129 10.518187881476898, 105.73264803304286 10.515306068912649, 105.7324567852127 10.515281283439249, 105.73257835489127 10.518188426240867))",0.7457170368582963
806,-20.972614288330078,-21.00835418701172,608.0,173,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.276566938754314,20230806,20230808,,,,,,,,
807,-23.399892807006836,-23.36113166809082,608.0,173,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.276566938754314,20230806,20230808,,,,,,,,
808,1.4949246644973755,1.4298884868621826,608.0,173,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.276566938754314,20230806,20230808,,,,,,,,
809,-20.972614288330078,2.3527774810791016,608.0,173,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.276566938754314,20230806,20230808,,,,,,,,
811,-7.444096565246582,-7.418396949768066,726.0,174,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.32232487828411,20230806,20230808,0.73495626,0.7369656562805176,98.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4631842,20230808,"POLYGON ((105.7518556354924 10.520356980668844, 105.7512756753033 10.520352048564023, 105.75133652721459 10.52179614983443, 105.75191012468251 10.52180425011117, 105.7518556354924 10.520356980668844))",1.0084821687347267
812,-16.49113655090332,-16.498397827148438,726.0,174,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.32232487828411,20230806,20230808,0.73495626,0.7369656562805176,98.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4631842,20230808,"POLYGON ((105.7518556354924 10.520356980668844, 105.7512756753033 10.520352048564023, 105.75133652721459 10.52179614983443, 105.75191012468251 10.52180425011117, 105.7518556354924 10.520356980668844))",1.0084821687347267
813,0.5108509659767151,0.43690362572669983,726.0,174,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.32232487828411,20230806,20230808,0.73495626,0.7369656562805176,98.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4631842,20230808,"POLYGON ((105.7518556354924 10.520356980668844, 105.7512756753033 10.520352048564023, 105.75133652721459 10.52179614983443, 105.75191012468251 10.52180425011117, 105.7518556354924 10.520356980668844))",1.0084821687347267
814,-7.444096565246582,9.080000877380371,726.0,174,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.32232487828411,20230806,20230808,0.73495626,0.7369656562805176,98.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4631842,20230808,"POLYGON ((105.7518556354924 10.520356980668844, 105.7512756753033 10.520352048564023, 105.75133652721459 10.52179614983443, 105.75191012468251 10.52180425011117, 105.7518556354924 10.520356980668844))",1.0084821687347267
816,-20.895063400268555,-20.91315460205078,577.0,175,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.45576370191441,20230806,20230808,-0.18321352,-0.20174741744995117,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,0.17075637,20230808,"POLYGON ((105.77367251986078 10.518585918152771, 105.77403091789157 10.518566409975051, 105.77393473262642 10.5168557901256, 105.77350438491285 10.516917268370394, 105.77367251986078 10.518585918152771))",0.812762788016297
817,-23.357118606567383,-23.252660751342773,577.0,175,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.45576370191441,20230806,20230808,-0.18321352,-0.20174741744995117,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,0.17075637,20230808,"POLYGON ((105.77367251986078 10.518585918152771, 105.77403091789157 10.518566409975051, 105.77393473262642 10.5168557901256, 105.77350438491285 10.516917268370394, 105.77367251986078 10.518585918152771))",0.812762788016297
818,1.4875913858413696,1.4781994819641113,577.0,175,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.45576370191441,20230806,20230808,-0.18321352,-0.20174741744995117,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,0.17075637,20230808,"POLYGON ((105.77367251986078 10.518585918152771, 105.77403091789157 10.518566409975051, 105.77393473262642 10.5168557901256, 105.77350438491285 10.516917268370394, 105.77367251986078 10.518585918152771))",0.812762788016297
819,-20.895063400268555,2.339506149291992,577.0,175,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.45576370191441,20230806,20230808,-0.18321352,-0.20174741744995117,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,0.17075637,20230808,"POLYGON ((105.77367251986078 10.518585918152771, 105.77403091789157 10.518566409975051, 105.77393473262642 10.5168557901256, 105.77350438491285 10.516917268370394, 105.77367251986078 10.518585918152771))",0.812762788016297
821,-9.443013191223145,-9.500057220458984,418.0,176,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.49163213073902,20230806,20230808,,,,,,,,
822,-16.842702865600586,-16.833057403564453,418.0,176,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.49163213073902,20230806,20230808,,,,,,,,
823,0.6935240030288696,0.6205228567123413,418.0,176,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.49163213073902,20230806,20230808,,,,,,,,
824,-9.443013191223145,7.333000183105469,418.0,176,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.49163213073902,20230806,20230808,,,,,,,,
826,-8.16011905670166,-8.18285083770752,399.0,177,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.4892946287266,20230806,20230808,0.113003425,0.10350190103054047,24.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.06803674,20230808,"POLYGON ((105.7791070858977 10.517951402484114, 105.77944728190968 10.517890673912978, 105.77950546255046 10.516708001477992, 105.77905946992831 10.516753244198718, 105.7791070858977 10.517951402484114))",0.565883522501269
827,-16.388328552246094,-16.417556762695312,399.0,177,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.4892946287266,20230806,20230808,0.113003425,0.10350190103054047,24.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.06803674,20230808,"POLYGON ((105.7791070858977 10.517951402484114, 105.77944728190968 10.517890673912978, 105.77950546255046 10.516708001477992, 105.77905946992831 10.516753244198718, 105.7791070858977 10.517951402484114))",0.565883522501269
828,0.5925284624099731,0.5006388425827026,399.0,177,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.4892946287266,20230806,20230808,0.113003425,0.10350190103054047,24.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.06803674,20230808,"POLYGON ((105.7791070858977 10.517951402484114, 105.77944728190968 10.517890673912978, 105.77950546255046 10.516708001477992, 105.77905946992831 10.516753244198718, 105.7791070858977 10.517951402484114))",0.565883522501269
829,-8.16011905670166,8.234705924987793,399.0,177,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.4892946287266,20230806,20230808,0.113003425,0.10350190103054047,24.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.06803674,20230808,"POLYGON ((105.7791070858977 10.517951402484114, 105.77944728190968 10.517890673912978, 105.77950546255046 10.516708001477992, 105.77905946992831 10.516753244198718, 105.7791070858977 10.517951402484114))",0.565883522501269
831,-8.11538028717041,-8.125030517578125,656.0,178,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.48334153365208,20230806,20230808,0.53527576,0.5270956158638,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2403197,20230808,"POLYGON ((105.77869913925636 10.517920870811272, 105.77802378232946 10.517991902125539, 105.77794441652937 10.516837968259841, 105.7785687719324 10.516760755762123, 105.77869913925636 10.517920870811272))",0.919215946334394
832,-15.647689819335938,-15.594291687011719,656.0,178,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.48334153365208,20230806,20230808,0.53527576,0.5270956158638,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2403197,20230808,"POLYGON ((105.77869913925636 10.517920870811272, 105.77802378232946 10.517991902125539, 105.77794441652937 10.516837968259841, 105.7785687719324 10.516760755762123, 105.77869913925636 10.517920870811272))",0.919215946334394
833,0.6762377619743347,0.592034101486206,656.0,178,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.48334153365208,20230806,20230808,0.53527576,0.5270956158638,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2403197,20230808,"POLYGON ((105.77869913925636 10.517920870811272, 105.77802378232946 10.517991902125539, 105.77794441652937 10.516837968259841, 105.7785687719324 10.516760755762123, 105.77869913925636 10.517920870811272))",0.919215946334394
834,-8.11538028717041,7.469261169433594,656.0,178,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.48334153365208,20230806,20230808,0.53527576,0.5270956158638,91.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2403197,20230808,"POLYGON ((105.77869913925636 10.517920870811272, 105.77802378232946 10.517991902125539, 105.77794441652937 10.516837968259841, 105.7785687719324 10.516760755762123, 105.77869913925636 10.517920870811272))",0.919215946334394
836,-7.725718021392822,-7.761823654174805,458.0,179,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.546688034223386,20230806,20230808,0.74872684,0.7546958327293396,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3400507,20230808,"POLYGON ((105.7897781240044 10.511492177133423, 105.79008398545447 10.511478802372235, 105.78990709599394 10.509580926283386, 105.78965223435165 10.50960048056452, 105.7897781240044 10.511492177133423))",0.6458244621769108
837,-15.994043350219727,-15.965032577514648,458.0,179,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.546688034223386,20230806,20230808,0.74872684,0.7546958327293396,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3400507,20230808,"POLYGON ((105.7897781240044 10.511492177133423, 105.79008398545447 10.511478802372235, 105.78990709599394 10.509580926283386, 105.78965223435165 10.50960048056452, 105.7897781240044 10.511492177133423))",0.6458244621769108
838,0.5880607962608337,0.5110634565353394,458.0,179,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.546688034223386,20230806,20230808,0.74872684,0.7546958327293396,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3400507,20230808,"POLYGON ((105.7897781240044 10.511492177133423, 105.79008398545447 10.511478802372235, 105.78990709599394 10.509580926283386, 105.78965223435165 10.50960048056452, 105.7897781240044 10.511492177133423))",0.6458244621769108
839,-7.725718021392822,8.203208923339844,458.0,179,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.546688034223386,20230806,20230808,0.74872684,0.7546958327293396,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3400507,20230808,"POLYGON ((105.7897781240044 10.511492177133423, 105.79008398545447 10.511478802372235, 105.78990709599394 10.509580926283386, 105.78965223435165 10.50960048056452, 105.7897781240044 10.511492177133423))",0.6458244621769108
841,-8.670683860778809,-8.601985931396484,425.0,180,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.54882844217393,20230806,20230808,0.57301253,0.5632116794586182,60.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.28707275,20230808,"POLYGON ((105.79019859930148 10.511440676804412, 105.79044715375842 10.511446364485428, 105.7902640497222 10.509611571213485, 105.78997088752814 10.509605994314285, 105.79019859930148 10.511440676804412))",0.5999390463007421
842,-15.834149360656738,-15.777254104614258,425.0,180,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.54882844217393,20230806,20230808,0.57301253,0.5632116794586182,60.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.28707275,20230808,"POLYGON ((105.79019859930148 10.511440676804412, 105.79044715375842 10.511446364485428, 105.7902640497222 10.509611571213485, 105.78997088752814 10.509605994314285, 105.79019859930148 10.511440676804412))",0.5999390463007421
843,0.7127401828765869,0.6551494598388672,425.0,180,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.54882844217393,20230806,20230808,0.57301253,0.5632116794586182,60.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.28707275,20230808,"POLYGON ((105.79019859930148 10.511440676804412, 105.79044715375842 10.511446364485428, 105.7902640497222 10.509611571213485, 105.78997088752814 10.509605994314285, 105.79019859930148 10.511440676804412))",0.5999390463007421
