,mean_novasar,median_novasar,count_novasar,polygon_id,incidence_angle_metadata,filename_novasar,incidence_angle,polarization,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2,primary_class,primary_class_fraction,secondary_class,secondary_class_fraction
463,-7.7970099449157715,6.141239643096924,6314.0,32,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,26.523344039916992,CR,20240119,20240119,,,,,,,,,
465,-11.937701225280762,-11.949976921081543,6294.0,32,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,26.522708892822266,HH,20240325,20240324,,,,,,,,,
466,-21.137208938598633,-21.020225524902344,6294.0,32,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HV_wgs84_modified-linear.tif,26.522708892822266,HV,20240325,20240324,,,,,,,,,
467,0.47556227445602417,0.4367600679397583,6294.0,32,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_wgs84_modified-linear-RVI.tif,26.522708892822266,RVI,20240325,20240324,,,,,,,,,
468,-11.937701225280762,9.0702486038208,6294.0,32,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,26.522708892822266,CR,20240325,20240324,,,,,,,,,
469,-7.778774738311768,-7.759077548980713,2364.0,33,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,28.90726089477539,HH,20231224,20231225,,,,,,,,,
470,-20.896379470825195,-20.883438110351562,2364.0,33,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HV_wgs84_modified-linear.tif,28.90726089477539,HV,20231224,20231225,,,,,,,,,
471,0.20568586885929108,0.18705067038536072,2364.0,33,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_wgs84_modified-linear-RVI.tif,28.90726089477539,RVI,20231224,20231225,,,,,,,,,
472,-7.778774738311768,13.12436056137085,2364.0,33,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,28.90726089477539,CR,20231224,20231225,,,,,,,,,
473,-7.4443359375,-7.406898498535156,2526.0,33,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,26.44764518737793,HH,20240119,20240119,,,,,,,,,
474,-18.52772331237793,-18.418659210205078,2526.0,33,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HV_wgs84_modified-linear.tif,26.44764518737793,HV,20240119,20240119,,,,,,,,,
475,0.3241293728351593,0.29189130663871765,2526.0,33,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_wgs84_modified-linear-RVI.tif,26.44764518737793,RVI,20240119,20240119,,,,,,,,,
476,-7.4443359375,11.011760711669922,2526.0,33,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,26.44764518737793,CR,20240119,20240119,,,,,,,,,
