,mean_novasar,median_novasar,count_novasar,polygon_id,filename_novasar,local_incidence_angle,polarization,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2
2491,-4.918589115142822,-5.1236572265625,59.0,166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.753271102905273,VV,20220601,20220604,0.33969313,0.341084361076355,252.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2492,-6.054173469543457,18.120319366455078,59.0,166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.753271102905273,CRHH,20220601,20220604,0.33969313,0.341084361076355,252.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2493,-6.054173469543457,18.733776092529297,59.0,166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.753271102905273,CRVV,20220601,20220604,0.33969313,0.341084361076355,252.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2494,0.10179991275072098,0.05213066190481186,59.0,166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_34338_scd_27_D_L_20220601T124026_modified-RVI,19.753271102905273,RVI,20220601,20220604,0.33969313,0.341084361076355,252.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2495,-9.34930419921875,-9.340900421142578,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.888444900512695,HH,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2496,-17.980619430541992,-17.600727081298828,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_25520_scd_27_D_L_20210807T124636-db,23.888444900512695,HV,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2497,-9.121933937072754,-9.111454010009766,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_25520_scd_27_D_L_20210807T124636-db,23.888444900512695,VV,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2498,-9.34930419921875,8.25982666015625,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.888444900512695,CRHH,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2499,-9.34930419921875,8.489273071289062,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.888444900512695,CRVV,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2500,0.6285903453826904,0.474751353263855,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_25520_scd_27_D_L_20210807T124636-RVI,23.888444900512695,RVI,20210807,20210808,0.93646544,0.9399141669273376,371.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2501,-16.765077590942383,-16.450775146484375,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.883771896362305,HH,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2502,-31.722301483154297,-28.789295196533203,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_30646_scd_22_D_L_20220120T124712-db,26.883771896362305,HV,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2503,-16.066892623901367,-16.09253692626953,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_30646_scd_22_D_L_20220120T124712-db,26.883771896362305,VV,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2504,-16.765077590942383,12.338520050048828,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.883771896362305,CRHH,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2505,-16.765077590942383,12.696758270263672,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.883771896362305,CRVV,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2506,0.3649168014526367,0.2222357988357544,88.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_30646_scd_22_D_L_20220120T124712-RVI,26.883771896362305,RVI,20220120,20220120,0.28519887,0.2743406593799591,371.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2507,-7.789070129394531,-8.035858154296875,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.63133430480957,HH,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2508,-17.510658264160156,-17.596466064453125,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.63133430480957,HV,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2509,-6.977430820465088,-7.144718170166016,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.63133430480957,VV,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2510,-7.789070129394531,9.56060791015625,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.63133430480957,CRHH,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2511,-7.789070129394531,10.45174789428711,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.63133430480957,CRVV,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2512,0.3987361788749695,0.3644755482673645,94.0,167,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_34338_scd_27_D_L_20220601T124026_modified-RVI,19.63133430480957,RVI,20220601,20220604,0.78704333,0.7919633984565735,371.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2513,-11.149945259094238,-10.96966552734375,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.990856170654297,HH,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2514,-20.544769287109375,-20.18994903564453,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_25520_scd_27_D_L_20210807T124636-db,23.990856170654297,HV,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2515,-10.767807960510254,-10.259761810302734,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_25520_scd_27_D_L_20210807T124636-db,23.990856170654297,VV,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2516,-11.149945259094238,9.220283508300781,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.990856170654297,CRHH,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2517,-11.149945259094238,9.930187225341797,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,23.990856170654297,CRVV,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2518,0.4801706373691559,0.3385450839996338,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_25520_scd_27_D_L_20210807T124636-RVI,23.990856170654297,RVI,20210807,20210808,0.938663,0.9395717978477478,491.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2519,-16.871957778930664,-16.385658264160156,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.986845016479492,HH,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2520,-33.1842155456543,-31.26828384399414,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_30646_scd_22_D_L_20220120T124712-db,26.986845016479492,HV,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2521,-17.132234573364258,-16.920974731445312,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_30646_scd_22_D_L_20220120T124712-db,26.986845016479492,VV,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2522,-16.871957778930664,14.882625579833984,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.986845016479492,CRHH,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2523,-16.871957778930664,14.347309112548828,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,26.986845016479492,CRVV,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2524,0.24001258611679077,0.1284807026386261,132.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_30646_scd_22_D_L_20220120T124712-RVI,26.986845016479492,RVI,20220120,20220120,0.26959392,0.263298898935318,491.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2525,-10.319685935974121,-10.257225036621094,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.733051300048828,HH,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2526,-16.736038208007812,-16.695404052734375,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.733051300048828,HV,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2527,-10.40599250793457,-10.442569732666016,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.733051300048828,VV,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2528,-10.319685935974121,6.438179016113281,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.733051300048828,CRHH,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2529,-10.319685935974121,6.252834320068359,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_34338_scd_27_D_L_20220601T124026_modified-db,19.733051300048828,CRVV,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2530,0.7916056513786316,0.6892759799957275,130.0,168,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_34338_scd_27_220601_124026_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_34338_scd_27_D_L_20220601T124026_modified-RVI,19.733051300048828,RVI,20220601,20220604,0.8365348,0.8382903933525085,491.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
2531,-9.83292007446289,-9.688377380371094,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,24.311227798461914,HH,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2532,-22.438140869140625,-21.03404998779297,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_25520_scd_27_D_L_20210807T124636-db,24.311227798461914,HV,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2533,-11.566590309143066,-11.535606384277344,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_25520_scd_27_D_L_20210807T124636-db,24.311227798461914,VV,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2534,-9.83292007446289,11.345672607421875,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,24.311227798461914,CRHH,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2535,-9.83292007446289,9.498443603515625,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_25520_scd_27_D_L_20210807T124636-db,24.311227798461914,CRVV,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2536,0.3380661904811859,0.3098618984222412,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_25520_scd_27_210807_124636_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_25520_scd_27_D_L_20210807T124636-RVI,24.311227798461914,RVI,20210807,20210808,0.9489353,0.9518290758132935,156.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
2537,-14.045981407165527,-13.893966674804688,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,27.306108474731445,HH,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2538,-28.422922134399414,-26.94452667236328,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HV_N1_30646_scd_22_D_L_20220120T124712-db,27.306108474731445,HV,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2539,-15.63823127746582,-15.483070373535156,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_VV_N1_30646_scd_22_D_L_20220120T124712-db,27.306108474731445,VV,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2540,-14.045981407165527,13.050559997558594,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,27.306108474731445,CRHH,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2541,-14.045981407165527,11.461456298828125,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L/Measurement-CEOS-ARD_NRB_v5.5_Gamma0_HH_N1_30646_scd_22_D_L_20220120T124712-db,27.306108474731445,CRVV,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
2542,0.31801581382751465,0.16859735548496246,41.0,169,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data novasar boort/CEOS-ARD_NRB_v5.5_NovaSAR_01_30646_scd_22_220120_124712_VV_HH_HV_D_L-CEOS-ARD_NRB_v5.5_Gamma0_N1_30646_scd_22_D_L_20220120T124712-RVI,27.306108474731445,RVI,20220120,20220120,0.2476466,0.23698467016220093,156.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
